Comment ID,Positive,Negative,Neutral,Compound
c1pybn2,0.118,0.135,0.747,-0.624
c1pycfh,0.0,0.0,1.0,0.0
c1pzwo4,0.0,0.212,0.788,-0.5423
c1pzap7,0.103,0.112,0.785,-0.0521
c1pysxy,0.107,0.0,0.893,0.3626
c1q1s2d,0.0,0.135,0.865,-0.7964
c1q1ljm,0.13,0.0,0.87,0.4588
c1q0vpm,0.166,0.172,0.662,-0.0258
c1pz7kr,0.281,0.241,0.478,0.5699
c1pyat2,0.281,0.097,0.622,0.8225
c1q1miw,0.122,0.0,0.878,0.5574
c1pz67l,0.216,0.0,0.784,0.7003
c1q0qp5,0.122,0.074,0.804,0.7645
c1q0ysy,0.136,0.0,0.864,0.4588
c1pzfor,0.085,0.0,0.915,0.3008
c1q1pz1,0.0,0.0,1.0,0.0
c1q21ju,0.162,0.113,0.724,0.1655
c1q071s,0.0,0.0,1.0,0.0
c1py9n3,0.149,0.134,0.717,0.1144
c1py9rf,0.073,0.132,0.795,-0.1833
c1pyvb9,0.194,0.208,0.599,-0.1027
c1pywlw,0.0,0.0,1.0,0.0
c1q10uc,0.135,0.231,0.635,-0.5859
c1q22m4,0.265,0.0,0.735,0.5267
c1pz722,0.086,0.0,0.914,0.4939
c1q0oxd,0.0,0.082,0.918,-0.34
c1q0ayu,0.0,0.0,1.0,0.0
c1q0b1s,0.0,0.0,1.0,0.0
c1q0c34,0.0,0.0,1.0,0.0
c1q3wf9,0.113,0.143,0.744,-0.4504
c1q1gel,0.0,0.0,1.0,0.0
c1q0aza,0.0,0.0,1.0,0.0
c1q0w7b,0.267,0.162,0.571,0.296
c1q0vyz,0.096,0.015,0.889,0.7809
c1q1nki,0.0,0.0,1.0,0.0
c1q1qji,0.06,0.104,0.835,-0.4404
c1q2ki9,0.0,0.0,1.0,0.0
c1q22km,0.255,0.0,0.745,0.5849
c1pzlq9,0.094,0.0,0.906,0.4939
c1pzzf0,0.095,0.0,0.905,0.3182
c1pzzsc,0.0,0.149,0.851,-0.434
c1q1y4b,0.109,0.061,0.83,0.3699
c1q2gr8,0.376,0.108,0.516,0.6908
c1pzvg4,0.163,0.0,0.837,0.6249
c1q0wcg,0.157,0.0,0.843,0.6369
c1q0ps0,0.08,0.0,0.92,0.2732
c1pycv3,0.396,0.232,0.372,0.6611
c1pyn5b,0.143,0.232,0.625,-0.6124
c1q52vx,0.262,0.0,0.738,0.5994
c1py8rf,0.0,0.0,1.0,0.0
c1py8tj,0.0,0.0,1.0,0.0
c1pz3ds,0.294,0.0,0.706,0.3612
c1q0ghd,0.372,0.138,0.49,0.584
c1q20mf,0.0,0.741,0.259,-0.6929
c1q81yd,0.284,0.109,0.607,0.8486
c1pz30g,0.198,0.055,0.748,0.7122
c1q02ub,0.189,0.0,0.811,0.6369
c1q1hrl,0.224,0.0,0.776,0.8958
c1q02wc,0.273,0.0,0.727,0.4588
c1pzkkh,0.054,0.0,0.946,0.4201
c1q14oi,0.079,0.05,0.871,0.1909
c1q04op,0.0,0.0,1.0,0.0
c1q0al5,0.085,0.147,0.768,-0.6996
c1q1731,0.079,0.049,0.872,0.34
c1q3kqi,0.2,0.058,0.742,0.7184
c1q7tpe,0.08,0.0,0.92,0.0762
c1pz3n9,0.186,0.0,0.814,0.6696
c1pysow,0.132,0.058,0.811,0.6772
c1pzk5n,0.221,0.0,0.779,0.8689
c1q0ab1,0.109,0.255,0.637,-0.5994
c1q0uvp,0.048,0.039,0.913,-0.1016
c1q0ywj,0.155,0.121,0.725,0.34
c1q4pxd,0.257,0.0,0.743,0.5423
c1pywit,0.074,0.069,0.858,0.0516
c1q0kka,0.231,0.0,0.769,0.4588
c1pykpx,0.086,0.147,0.767,-0.2484
c1q14uj,0.131,0.163,0.707,-0.2263
c1pyqiz,0.0,0.178,0.822,-0.0772
c1pzhz8,0.182,0.0,0.818,0.7471
c1q02n8,0.0,0.0,1.0,0.0
c1q1cuo,0.0,0.106,0.894,-0.2263
c1q7cwx,0.0,0.0,1.0,0.0
c1pyunf,0.0,0.0,1.0,0.0
c1q0te3,0.11,0.0,0.89,0.431
c1pyuvf,0.0,0.0,1.0,0.0
c1q7epk,0.097,0.254,0.649,-0.9119
c1q0311,0.139,0.0,0.861,0.4101
c1q0vla,0.101,0.055,0.844,0.3616
c1q26ic,0.158,0.0,0.842,0.4939
c1q1a1a,0.199,0.178,0.623,-0.1681
c1q2ff6,0.0,0.184,0.816,-0.3089
c1q00yz,0.296,0.0,0.704,0.6369
c1pz34e,0.0,0.0,1.0,0.0
c1pzps1,0.051,0.216,0.733,-0.8246
c1pygcr,0.219,0.0,0.781,0.4215
c1pylch,0.0,0.0,1.0,0.0
c1q0kyr,0.115,0.24,0.645,-0.6202
c1pyf2t,0.0,0.0,1.0,0.0
c1q1vwg,0.109,0.123,0.768,-0.1779
c1q2sro,0.254,0.0,0.746,0.5773
c1q4e4q,0.0,0.0,1.0,0.0
c1q06xg,0.132,0.11,0.758,-0.1901
c1pzfjb,0.36,0.137,0.504,0.4767
c1q1xwk,0.257,0.0,0.743,0.5859
c1pyymn,0.0,0.0,1.0,0.0
c1py9wl,0.272,0.0,0.728,0.6808
c1q2row,0.35,0.094,0.556,0.7184
c1q5299,0.0,0.229,0.771,-0.8807
c1pzymp,0.149,0.0,0.851,0.836
c1pyax7,0.0,0.0,1.0,0.0
c1pyb41,0.138,0.138,0.724,-0.2451
c1pzhf5,0.0,0.0,1.0,0.0
c1q00qo,0.202,0.0,0.798,0.4201
c1q0pha,0.44,0.0,0.56,0.6705
c1q0qj0,0.494,0.0,0.506,0.4449
c1q0hak,0.0,0.796,0.204,-0.5994
c1pz3t6,0.145,0.0,0.855,0.296
c1q0393,0.16,0.0,0.84,0.7269
c1q11x7,0.0,0.0,1.0,0.0
c1q0x2x,0.423,0.0,0.577,0.296
c1py99b,0.161,0.101,0.738,0.2263
c1pyg0u,0.323,0.066,0.611,0.8451
c1q0y3m,0.0,0.28,0.72,-0.3612
c1q11dp,0.365,0.0,0.635,0.8683
c1q16ko,0.471,0.0,0.529,0.9567
c1q1d9r,0.217,0.0,0.783,0.7495
c1pygt7,0.151,0.207,0.642,-0.2815
c1py8jf,0.0,0.22,0.78,-0.7762
c1py81b,0.148,0.114,0.738,0.1273
c1py88t,0.171,0.0,0.829,0.7184
c1qclj8,0.263,0.0,0.737,0.6841
c1q0nim,0.0,0.084,0.916,-0.3374
c1pyobu,0.333,0.0,0.667,0.3612
c1q2h7p,0.095,0.09,0.815,0.4328
c1q0n1m,0.181,0.0,0.819,0.4939
c1pykai,0.166,0.249,0.585,-0.211
c1q08do,0.0,0.0,1.0,0.0
c1pyttk,0.189,0.0,0.811,0.3252
c1pytch,0.0,0.0,1.0,0.0
c1pylbs,0.187,0.098,0.714,0.9184
c1q12um,0.146,0.063,0.79,0.7576
c1pyihv,0.0,0.288,0.712,-0.3453
c1q0hsv,0.177,0.0,0.823,0.7003
c1pz1xd,0.163,0.067,0.769,0.4588
c1q1mft,0.133,0.0,0.867,0.5927
c1q14eb,0.091,0.093,0.816,-0.0258
c1q08mi,0.482,0.0,0.518,0.4201
c1q0orb,0.305,0.0,0.695,0.7845
c1q07bg,0.0,0.251,0.749,-0.8658
c1q10bb,0.173,0.087,0.74,0.2755
c1pyvx0,0.254,0.151,0.595,0.765
c1pz57v,0.158,0.0,0.842,0.4939
c1pzn2r,0.068,0.032,0.899,0.3857
c1pz4w1,0.087,0.0,0.913,0.2911
c1q2jtg,0.113,0.086,0.802,0.4576
c1q2a8z,0.146,0.0,0.854,0.7003
c1q19d5,0.123,0.043,0.833,0.34
c1q23um,0.0,0.0,1.0,0.0
c1q23vu,0.339,0.235,0.427,0.2449
c1q7wiz,0.0,0.223,0.777,-0.694
c1q174z,0.237,0.0,0.763,0.4215
c1q1zf0,0.0,0.151,0.849,-0.1531
c1q03f2,0.053,0.053,0.894,0.0068
c1q0cat,0.0,0.0,1.0,0.0
c1pygsa,0.519,0.231,0.25,0.6808
c1q0wga,0.492,0.0,0.508,0.4404
c1py94t,0.408,0.0,0.592,0.7351
c1qvfb8,0.092,0.0,0.908,0.1833
c1q0vxa,0.269,0.0,0.731,0.7389
c1q2aoa,0.314,0.0,0.686,0.8893
c1q23th,0.097,0.024,0.879,0.6381
c1q03p0,0.189,0.245,0.566,-0.1509
c1q15jj,0.182,0.161,0.657,-0.0258
c1q16q0,0.192,0.0,0.808,0.6901
c1q4r7d,0.084,0.0,0.916,0.5719
c1pz1pj,0.609,0.0,0.391,0.8979
c1q1lop,0.189,0.0,0.811,0.6808
c1qcjxi,0.154,0.0,0.846,0.6833
c1pzmhw,0.098,0.176,0.725,-0.4588
c1pyt9f,0.07,0.229,0.701,-0.5994
c1pzmi7,0.0,0.04,0.96,-0.0772
c1pysrm,0.0,0.0,1.0,0.0
c1q0bm0,0.0,0.557,0.443,-0.82
c1q1u5i,0.0,0.228,0.772,-0.8481
c1q4dwz,0.0,0.0,1.0,0.0
c1q07n5,0.0,0.0,1.0,0.0
c1pzwwq,0.0,0.0,1.0,0.0
c1qck3g,0.198,0.0,0.802,0.6369
c1pyt54,0.186,0.0,0.814,0.4767
c1q0w19,0.272,0.0,0.728,0.7816
c1qcksb,0.0,0.049,0.951,-0.2732
c1pyfn3,0.053,0.091,0.856,-0.4588
c1q2j96,0.167,0.0,0.833,0.6369
c1q0e4m,0.42,0.0,0.58,0.4404
c1q07do,0.101,0.329,0.57,-0.6808
c1q0h0x,0.443,0.0,0.557,0.4902
c1pybl5,0.0,0.303,0.697,-0.813
c1q0wyd,0.326,0.0,0.674,0.8908
c1q00vz,0.118,0.076,0.806,0.2014
c1q3qoj,0.067,0.077,0.856,0.0616
c1pyc4m,0.6,0.0,0.4,0.4588
c1q0q6t,0.165,0.0,0.835,0.5499
c1pyced,0.115,0.119,0.766,-0.0258
c1pzm14,0.143,0.118,0.739,-0.0772
c1pzyfo,0.068,0.06,0.871,0.0525
c1q4xi2,0.0,0.0,1.0,0.0
c1pzesp,0.0,0.0,1.0,0.0
c1q0bl7,0.134,0.145,0.721,-0.14
c1q1k3x,0.318,0.0,0.682,0.7174
c1qclcv,0.0,0.216,0.784,-0.7152
c1py9jo,0.261,0.063,0.676,0.659
c1pyvny,0.125,0.189,0.687,-0.6349
c1pzl2h,0.088,0.0,0.912,0.34
c1pytu8,0.0,0.0,1.0,0.0
c1q0jiu,0.293,0.0,0.707,0.8655
c1pz3mh,0.0,0.0,1.0,0.0
c1q1mfd,0.0,0.145,0.855,-0.296
c1pym5z,0.0,0.0,1.0,0.0
c1pz5oh,0.124,0.0,0.876,0.4767
c1q04e0,0.0,0.0,1.0,0.0
c1q03xc,0.423,0.0,0.577,0.765
c1q222s,0.0,0.0,1.0,0.0
c1q0bra,0.0,0.145,0.855,-0.296
c1pzgwz,0.132,0.157,0.711,-0.6293
c1pzrmu,0.0,0.0,1.0,0.0
c1pzry1,0.0,0.0,1.0,0.0
c1pynmg,0.092,0.22,0.689,-0.5994
c1pybci,0.0,0.0,1.0,0.0
c1pyck8,0.323,0.0,0.677,0.7351
c22radw,0.0,0.0,1.0,0.0
c1q0a7g,0.0,0.276,0.724,-0.4912
c1q176q,0.0,0.072,0.928,-0.3736
c1q5c5l,0.033,0.0,0.967,0.3716
c1pze2a,0.0,0.318,0.682,-0.6369
c1q0k1e,0.239,0.0,0.761,0.5267
c1q0k77,0.0,0.186,0.814,-0.6597
c1pz0lj,0.0,0.224,0.776,-0.3818
c1q07se,0.361,0.17,0.469,0.5106
c1q011b,0.161,0.076,0.762,0.4404
c1q3oku,0.11,0.032,0.858,0.6697
c1q0wjl,0.416,0.0,0.584,0.8331
c1pyhk0,0.036,0.257,0.707,-0.9694
c1q0w0z,0.102,0.126,0.772,-0.4628
c1pys9z,0.0,0.0,1.0,0.0
c1q2kn2,0.181,0.327,0.492,-0.9285
c1q1afg,0.0,0.0,1.0,0.0
c1pyh2a,0.0,0.117,0.883,-0.3071
c1q09ag,0.112,0.0,0.888,0.5095
c1pyg9n,0.208,0.0,0.792,0.2732
c1q0wpg,0.111,0.0,0.889,0.3612
c1q3kc2,0.194,0.0,0.806,0.9136
c1q0qf6,0.145,0.0,0.855,0.5267
c1q2bny,0.246,0.0,0.754,0.7579
c1pzm73,0.0,0.329,0.671,-0.3507
c1q4wyj,0.0,0.0,1.0,0.0
c1pyoh9,0.18,0.0,0.82,0.0258
c1q9cy9,0.155,0.0,0.845,0.5927
c1pzyej,0.062,0.0,0.938,0.1511
c1q0394,0.0,0.0,1.0,0.0
c1q05a0,0.286,0.0,0.714,0.4939
c1q03rc,0.286,0.0,0.714,0.4939
c1q15pk,0.087,0.082,0.832,0.0366
c1q29zj,0.066,0.0,0.934,0.3818
c1pzkwc,0.125,0.0,0.875,0.6794
c1pz693,0.0,0.0,1.0,0.0
c1pz4nx,0.0,0.0,1.0,0.0
c1q2tbp,0.103,0.0,0.897,0.34
c1pyz1a,0.435,0.0,0.565,0.8271
c1q13f1,0.1,0.0,0.9,0.3716
c1pzraw,0.0,0.222,0.778,-0.7425
c1pyrtp,0.444,0.0,0.556,0.4926
c1pyt3v,0.615,0.0,0.385,0.4926
c1q0hhj,0.0,0.0,1.0,0.0
c1q1r2s,0.043,0.052,0.905,-0.1027
c1q3qk7,0.141,0.055,0.804,0.5267
c1q1tg3,0.154,0.209,0.637,-0.2686
c1q0x0n,0.328,0.051,0.62,0.8225
c1q16yy,0.409,0.0,0.591,0.807
c1q2i8y,0.143,0.105,0.752,0.1102
c1q3te8,0.127,0.083,0.791,0.3853
c1pzs31,0.372,0.244,0.385,0.25
c1q0qa0,0.06,0.244,0.696,-0.779
c1q0sr0,0.208,0.0,0.792,0.6369
c1q3z1r,0.2,0.0,0.8,0.6711
c1q5d29,0.129,0.1,0.771,0.2896
c1pzpft,0.0,0.401,0.599,-0.6145
c1q23de,0.202,0.0,0.798,0.4201
c1pzdqv,0.356,0.082,0.562,0.8074
c1q155q,0.289,0.0,0.711,0.7579
c1q2kro,0.194,0.16,0.646,0.0
c1q0eou,0.0,0.0,1.0,0.0
c1pyjt8,0.041,0.198,0.761,-0.8346
c1pz6jg,0.0,0.35,0.65,-0.7902
c1pyyuw,0.0,0.17,0.83,-0.8807
c1pyj2i,0.194,0.0,0.806,0.8268
c1q0l8g,0.0,0.183,0.817,-0.6908
c1q290l,0.13,0.0,0.87,0.4019
c1q2o3z,0.205,0.063,0.732,0.8658
c1pz2tr,0.21,0.0,0.79,0.8519
c1q0fyz,0.271,0.064,0.666,0.7759
c1q225m,0.194,0.0,0.806,0.5859
c1q0q2y,0.082,0.0,0.918,0.3612
c1pzv3b,0.111,0.1,0.789,0.0516
c1q3twt,0.36,0.029,0.611,0.9721
c1q0dhe,0.0,0.0,1.0,0.0
c1q03kf,0.219,0.0,0.781,0.7096
c1q1psd,0.0,0.0,1.0,0.0
c1pzbhl,0.086,0.062,0.852,0.1335
c1q1540,0.0,0.0,1.0,0.0
c1q3qmd,0.0,0.0,1.0,0.0
c1q426c,0.151,0.123,0.726,0.128
c1q2nrp,0.045,0.178,0.777,-0.9905
c1qcj1m,0.0,0.0,1.0,0.0
c1q45t2,0.0,0.185,0.815,-0.2057
c1q5dud,0.33,0.0,0.67,0.9535
c1pyowu,0.0,0.0,1.0,0.0
c1pyk6v,0.125,0.244,0.63,-0.4627
c1pz92m,0.0,0.0,1.0,0.0
c1q21nu,0.123,0.181,0.696,-0.6846
c1pz3br,0.0,0.0,1.0,0.0
c1q29dp,0.078,0.0,0.922,0.0258
c1q1uzk,0.474,0.0,0.526,0.4019
c1q3ri6,0.106,0.049,0.845,0.3818
c1q8f8q,0.131,0.082,0.787,0.9686
c1pyrha,0.214,0.181,0.605,0.3699
c1pyzyg,0.0,0.0,1.0,0.0
c1pyqtf,0.0,0.0,1.0,0.0
c1pz39s,0.29,0.0,0.71,0.8402
c1q3dop,0.042,0.044,0.915,-0.0258
c1qcl0k,0.0,0.07,0.93,-0.3919
c1q90gk,0.135,0.151,0.713,-0.0772
c1pzq2n,0.04,0.0,0.96,0.4215
c1q3eib,0.096,0.0,0.904,0.7845
c1q07za,0.265,0.086,0.648,0.6072
c1q7shh,0.095,0.021,0.884,0.781
c1qu3ox,0.0,0.393,0.607,-0.9568
c1qu2nd,0.0,0.0,1.0,0.0
c1qu423,0.209,0.0,0.791,0.7003
c1qu4c1,0.281,0.0,0.719,0.9595
c1qv514,0.0,0.189,0.811,-0.5423
c1qu2gp,0.474,0.0,0.526,0.6597
c1qu4bv,0.275,0.0,0.725,0.8225
c1qu3ou,0.177,0.145,0.677,0.4588
c1qu5ws,0.0,0.0,1.0,0.0
c1qu6i5,0.0,0.241,0.759,-0.6908
c1qu6yx,0.234,0.297,0.469,-0.2023
c1qu5av,0.397,0.0,0.603,0.9865
c1qu3sy,0.0,0.0,1.0,0.0
c1quuon,0.0,0.0,1.0,0.0
c1qvke0,0.0,0.236,0.764,-0.5267
c1qvtd6,0.0,0.0,1.0,0.0
c1qu2mj,0.0,0.208,0.792,-0.2732
c1qvdoh,0.2,0.044,0.756,0.9516
c1qu45j,0.101,0.039,0.86,0.6166
c1qu3ii,0.196,0.163,0.64,0.3891
c1quyj4,0.189,0.0,0.811,0.7906
c1qusxm,0.14,0.0,0.86,0.0772
c1qvfmt,0.077,0.0,0.923,0.2732
c1quxs9,0.0,0.0,1.0,0.0
c1qu73o,0.092,0.121,0.787,-0.4753
c1quton,0.065,0.047,0.888,0.223
c1qykrg,0.637,0.0,0.363,0.8832
c1qu9s3,0.0,0.0,1.0,0.0
c1quhd6,0.037,0.103,0.86,-0.5212
c1qw8vw,0.228,0.0,0.772,0.5499
c1qu3j2,0.111,0.109,0.78,-0.2263
c1qvb6g,0.105,0.033,0.862,0.4588
c1qufbx,0.182,0.138,0.681,0.2788
c1qug6u,0.036,0.096,0.868,-0.4515
c1qvk4y,0.198,0.0,0.802,0.5709
c1qv529,0.051,0.11,0.839,-0.5417
c1qu2yk,0.0,0.273,0.727,-0.4588
c1qu482,0.135,0.126,0.738,0.0729
c1qv7bi,0.254,0.0,0.746,0.7777
c1qyz4z,0.0,0.257,0.743,-0.7845
c1quret,0.0,0.502,0.498,-0.6169
c1qur2v,0.0,0.085,0.915,-0.4867
c1qv4lh,0.187,0.107,0.706,0.6369
c1qu58t,0.0,0.225,0.775,-0.7269
c1qv89q,0.163,0.044,0.793,0.6908
c1qvexv,0.0,0.0,1.0,0.0
c1qutz1,0.103,0.245,0.652,-0.9825
c1qvjjn,0.113,0.138,0.749,-0.1065
c1qv8nf,0.0,0.138,0.862,-0.6808
c1qvwc8,0.257,0.103,0.64,0.5916
c1r0xvs,0.106,0.0,0.894,0.6573
c1r4zht,0.0,0.223,0.777,-0.6486
c1qu318,0.0,0.0,1.0,0.0
c1qu4ng,0.0,0.0,1.0,0.0
c1qvfa4,0.079,0.205,0.716,-0.8702
c1quh2p,0.171,0.0,0.829,0.6081
c1qvm3z,0.119,0.131,0.75,0.6657
c1qu4ke,0.539,0.0,0.461,0.8479
c1qv5c2,0.148,0.148,0.703,0.0
c1quupb,0.0,0.0,1.0,0.0
c1qucaq,0.699,0.0,0.301,0.7889
c1quuqt,0.084,0.0,0.916,0.1406
c1qz66p,0.0,0.0,1.0,0.0
c1qwnpd,0.124,0.072,0.804,0.7755
c1qu5xw,0.0,0.0,1.0,0.0
c1quh6r,0.383,0.075,0.542,0.8979
c1rhnxw,0.239,0.0,0.761,0.5719
c1qwqlt,0.0,0.438,0.562,-0.9761
c1qwb9x,0.0,0.0,1.0,0.0
c1qu5ph,0.0,0.0,1.0,0.0
c1qu2tz,0.328,0.0,0.672,0.8685
c1qu5ne,0.506,0.0,0.494,0.6249
c1qv9zb,0.212,0.074,0.713,0.7783
c1qu5o1,0.35,0.0,0.65,0.8658
c1qua6w,0.371,0.0,0.629,0.6486
c1qvmgh,0.0,0.119,0.881,-0.5423
c1qu4di,0.0,0.0,1.0,0.0
c1qu5if,0.237,0.08,0.683,0.5992
c1qusf2,0.146,0.0,0.854,0.5859
c1quafz,0.0,0.247,0.753,-0.7096
c1qu5fz,0.278,0.108,0.613,0.5574
c1quvas,0.188,0.051,0.761,0.5267
c1qwt5z,0.0,0.136,0.864,-0.296
c1qzuge,0.0,0.0,1.0,0.0
c1qusdt,0.0,0.0,1.0,0.0
c1qu72d,0.0,0.0,1.0,0.0
c1qw7a3,0.049,0.049,0.902,0.0
c1qvc6o,0.128,0.071,0.801,0.2023
c1qu8px,0.487,0.0,0.513,0.5859
c1qui8z,0.0,0.685,0.315,-0.866
c2ibcsl,0.0,0.29,0.71,-0.6697
c1quul5,0.286,0.0,0.714,0.5267
c1qu8dw,1.0,0.0,0.0,0.8384
c1rv673,0.267,0.0,0.733,0.829
c1qvaj6,0.027,0.148,0.825,-0.7065
c1qu71y,0.0,0.0,1.0,0.0
c1qv0bu,0.068,0.153,0.78,-0.5423
c1qv5fw,0.0,0.0,1.0,0.0
c1quzp6,0.196,0.0,0.804,0.296
c1qv3c7,0.454,0.0,0.546,0.1695
c1qvqrm,0.0,0.0,1.0,0.0
c1qv0bk,0.0,0.0,1.0,0.0
c1qvvqg,0.0,0.47,0.53,-0.7351
c1qwu5u,0.0,0.295,0.705,-0.6808
c1qxt3x,0.0,0.242,0.758,-0.1531
c1qxz4h,0.0,0.0,1.0,0.0
c1qy1kk,0.101,0.0,0.899,0.4019
c1r7zh7,0.0,0.0,1.0,0.0
c1qxo1n,0.0,0.225,0.775,-0.4927
c1qzk4i,0.043,0.054,0.903,0.0155
c1r1f69,0.149,0.0,0.851,0.6003
c1qwaf2,0.181,0.14,0.679,0.1832
c1qu2ye,0.108,0.392,0.5,-0.6597
c1qu3pb,0.139,0.0,0.861,0.2732
c1qveav,0.119,0.122,0.759,-0.5089
c1qw6e7,0.375,0.0,0.625,0.5859
c1qw9k9,0.127,0.071,0.802,0.3771
c1qzkae,0.0,0.095,0.905,-0.2944
c1qv4ew,0.063,0.0,0.937,0.4404
c1qu95d,0.038,0.083,0.879,-0.5229
c1qy24q,0.137,0.187,0.676,-0.5954
c1qu74m,0.237,0.0,0.763,0.4767
c1qz7ue,0.0,0.0,1.0,0.0
c1qu8ct,0.141,0.0,0.859,0.763
c1qv00w,0.21,0.0,0.79,0.92
c1qwdi1,0.17,0.083,0.748,0.5095
c1rqkhw,0.386,0.0,0.614,0.659
c1qvj9r,0.0,0.0,1.0,0.0
c1qvhwy,0.195,0.0,0.805,0.4404
c1qwiyz,0.0,0.145,0.855,-0.4404
c1qw9pe,0.182,0.0,0.818,0.4576
c1qwcmo,0.0,0.0,1.0,0.0
c1qv4a9,0.11,0.079,0.811,0.3832
c1qxp7m,0.127,0.08,0.793,0.7885
c1qubkr,0.141,0.047,0.812,0.5881
c1qub1n,0.0,0.0,1.0,0.0
c1qv3g6,0.508,0.032,0.459,0.9862
c1qv4g1,0.248,0.0,0.752,0.8807
c1qv4q5,0.131,0.034,0.835,0.6191
c1quage,0.0,0.0,1.0,0.0
c1qufcb,0.0,0.045,0.955,-0.25
c1quauh,0.074,0.148,0.778,-0.6858
c1qzl7u,0.0,0.293,0.707,-0.4404
c1quzh3,0.241,0.0,0.759,0.6597
c1qvend,0.054,0.0,0.946,0.3612
c1qv9qi,0.071,0.077,0.852,-0.3022
c1r1kva,0.09,0.126,0.784,-0.2278
c1qu51o,0.0,0.0,1.0,0.0
c1qwnqs,0.129,0.0,0.871,0.5106
c1qual1,0.206,0.07,0.723,0.6214
c1qzl3y,0.096,0.0,0.904,0.6705
c1qvnd3,0.104,0.0,0.896,0.2144
c1qwie7,0.246,0.105,0.65,0.6116
c1qwcxa,0.081,0.109,0.81,-0.6652
c1qvjlw,0.0,0.0,1.0,0.0
c1quh8w,0.072,0.0,0.928,0.3612
c1qujhm,0.333,0.0,0.667,0.3612
c1qu5kg,0.0,0.111,0.889,-0.128
c1qvjhm,0.0,0.0,1.0,0.0
c1qv6jk,0.387,0.147,0.467,0.5574
c1qvn81,0.13,0.055,0.815,0.5299
c1qvazc,0.0,0.0,1.0,0.0
c1qvbub,0.08,0.081,0.839,-0.0026
c1quepf,0.18,0.0,0.82,0.7783
c1qult4,0.119,0.0,0.881,0.2263
c1qu8fn,0.18,0.048,0.772,0.9465
c1qvqe5,0.0,0.0,1.0,0.0
c1qvoar,0.0,0.272,0.728,-0.3049
c1qvl90,0.129,0.021,0.85,0.6952
c1qwmyt,0.122,0.013,0.865,0.8807
c1qzzbe,0.0,0.126,0.874,-0.3182
c1qvli4,0.126,0.0,0.874,0.438
c1qvo7k,0.131,0.163,0.707,-0.5042
c1qwx0c,0.0,0.0,1.0,0.0
c1qvc6f,0.0,0.0,1.0,0.0
c1qu6fs,0.118,0.294,0.588,-0.541
c1qv2vo,0.08,0.185,0.735,-0.7976
c1qwrz4,0.16,0.335,0.505,-0.7651
c1qvo5m,0.153,0.0,0.847,0.4019
c1qw2es,0.0,0.136,0.864,-0.4168
c1qwchu,0.038,0.145,0.817,-0.6283
c1quhmj,0.314,0.0,0.686,0.8625
c1r05yc,0.373,0.0,0.627,0.8779
c1r4ma2,0.083,0.126,0.791,0.2695
c1qvzq6,0.317,0.0,0.683,0.4902
c1qvoqh,0.185,0.076,0.739,0.3646
c1qxc70,0.122,0.186,0.693,-0.7149
c1qu7v8,0.213,0.086,0.702,0.6997
c1qu50a,0.0,0.078,0.922,-0.5256
c1qu59d,0.068,0.085,0.847,-0.1315
c1qvfd8,0.242,0.109,0.648,0.5079
c1qvc8u,0.266,0.0,0.734,0.8689
c1qxj9d,0.167,0.182,0.651,-0.1189
c1qu6b7,0.0,0.0,1.0,0.0
c1qungn,0.463,0.0,0.537,0.7102
c1r2rv9,0.0,0.259,0.741,-0.4838
c1qxt63,0.108,0.202,0.69,-0.2942
c1quuf0,0.0,0.0,1.0,0.0
c1qvfi7,0.0,0.0,1.0,0.0
c1r4wgc,0.0,0.0,1.0,0.0
c1quzce,0.164,0.309,0.526,-0.4939
c1qwb94,0.252,0.068,0.68,0.6908
c1qyvs5,0.174,0.093,0.733,0.6348
c1qugup,0.175,0.305,0.52,-0.6705
c1qwgi3,0.101,0.266,0.633,-0.5574
c1qvpwc,0.052,0.152,0.795,-0.9393
c1qv2b7,0.282,0.0,0.718,0.9183
c1qv5ob,0.304,0.0,0.696,0.8591
c1qv2fn,0.366,0.203,0.431,0.5849
c1qvcdd,0.0,0.111,0.889,-0.5423
c1qv05d,0.0,0.126,0.874,-0.8176
c1qucco,0.213,0.0,0.787,0.6908
c1quktp,0.087,0.104,0.809,-0.2732
c1qva6l,0.147,0.031,0.822,0.7259
c1qwc0t,0.04,0.246,0.714,-0.8593
c1qxc8p,0.044,0.031,0.925,0.4848
c1qucqu,0.0,0.234,0.766,-0.5859
c1qx0gy,0.0,0.0,1.0,0.0
c1qusx3,0.0,0.0,1.0,0.0
c1qvcxd,0.161,0.0,0.839,0.3612
c1qvf8g,0.13,0.076,0.793,0.2263
c1qu9yq,0.0,0.185,0.815,-0.3612
c1quiot,1.0,0.0,0.0,0.3182
c1qvd0b,0.133,0.047,0.819,0.5434
c1qvgg4,0.106,0.0,0.894,0.5499
c1rlj8a,0.169,0.035,0.796,0.8834
c1quhoq,0.0,0.0,1.0,0.0
c1qv96w,0.0,0.432,0.568,-0.7456
c1qxl5f,0.08,0.026,0.894,0.5187
c1qv87z,0.128,0.071,0.801,0.2023
c1qzj39,0.0,0.0,1.0,0.0
c1qxi39,0.113,0.066,0.82,0.296
c1qxu6k,0.0,0.0,1.0,0.0
c1qzgph,0.128,0.0,0.872,0.3612
c1qu3nl,0.0,0.245,0.755,-0.3818
c1quyim,0.564,0.0,0.436,0.3802
c1qwf6y,0.059,0.127,0.814,-0.7925
